Organism,Seq,Positions,,,,
Pseudo,762,400-536,,,,
Pseudo,763,0-32,216-488,,,
Pseudo,764,176-368,464-520,,,
Pseudo,765,176-264,376-408,,,
Pseudo,766,280-528,,,,
Pseudo,767,32-80,248-280,384-560,,
Pseudo,768,312-560,,,,
Pseudo,769,184-272,288-336,416-440,,
Pseudo,770,0-120,496-560,,,
Pseudo,771,280-400,520-560,,,
Pseudo,772,320-480,,,,
Pseudo,773,144-304,464-560,,,
Pseudo,774,64-104,424-560,,,
Pseudo,775,216-488,,,,
Pseudo,776,336-472,,,,
Pseudo,777,112-280,400-424,,,
Pseudo,778,328-552,,,,
Pseudo,779,184-272,432-560,,,
Pseudo,780,208-448,,,,
Pseudo,781,16-288,424-496,,,
Pseudo,782,0-48,344-448,,,
Pseudo,783,224-320,464-496,,,
Pseudo,784,328-392,,,,
Pseudo,785,304-448,520-560,,,
Pseudo,786,0-72,384-560,,,
Pseudo,787,280-432,,,,
Pseudo,788,160-216,,,,
Pseudo,789,32-96,328-424,,,
Pseudo,790,176-440,,,,
Pseudo,791,56-88,320-520,,,
Pseudo,792,352-408,472-504,,,
Pseudo,793,88-128,528-560,,,
Pseudo,794,56-144,312-376,480-520,,
Pseudo,795,224-424,,,,
Pseudo,796,0-128,408-480,,,
Pseudo,797,0-8,392-544,,,
Pseudo,798,152-432,,,,
Pseudo,799,344-392,,,,
Pseudo,800,280-408,,,,
Pseudo,801,328-400,504-552,,,
Pseudo,802,232-304,368-392,504-552,,
Pseudo,803,280-504,,,,
Pseudo,804,264-448,,,,
Pseudo,805,248-424,,,,
Pseudo,806,344-384,,,,
Pseudo,807,64-168,384-544,,,
Pseudo,808,416-560,,,,
Pseudo,809,0-48,112-408,,,
Pseudo,810,224-312,424-456,,,
Pseudo,811,0-80,176-288,416-480,,
Pseudo,812,128-160,496-560,,,
Pseudo,813,384-536,,,,
Pseudo,814,0-264,352-560,,,
Pseudo,815,48-128,216-528,,,
Pseudo,816,368-552,,,,
Pseudo,817,0-224,344-408,,,
Pseudo,818,40-88,248-544,,,
Pseudo,819,360-408,536-560,,,
Pseudo,820,256-312,392-456,,,
Pseudo,821,280-504,,,,
Pseudo,822,272-304,384-488,,,
Pseudo,823,400-456,,,,
Pseudo,824,0-40,112-456,,,
Pseudo,825,360-432,,,,
Pseudo,826,208-472,,,,
Pseudo,827,32-184,256-312,400-432,,
Pseudo,828,416-448,,,,
Pseudo,829,48-104,400-440,,,
Pseudo,830,248-432,,,,
Pseudo,831,0-120,336-432,,,
Pseudo,832,0-48,352-560,,,
Pseudo,833,200-288,,,,
Pseudo,834,216-440,,,,
Pseudo,835,224-304,376-464,,,
Pseudo,836,0-384,528-552,,,
Pseudo,837,112-160,352-448,,,
Pseudo,838,160-264,288-560,,,
Pseudo,839,56-152,400-488,,,
Pseudo,840,16-40,296-440,,,
Pseudo,841,288-560,,,,
Pseudo,842,288-416,528-560,,,
Pseudo,843,344-392,,,,
Pseudo,844,224-488,,,,
Pseudo,845,80-120,512-560,,,
Pseudo,846,0-16,184-224,376-536,,
Pseudo,847,328-368,416-560,,,
Pseudo,848,96-184,320-416,,,
Pseudo,849,0-288,528-560,,,
Pseudo,850,376-448,,,,
Pseudo,851,168-288,,,,
Pseudo,852,208-248,368-432,528-560,,
Pseudo,853,0-88,,,,
Pseudo,854,0-224,352-384,,,
Pseudo,855,336-360,464-560,,,
Pseudo,856,32-112,392-464,,,
Pseudo,857,184-336,408-560,,,
Pseudo,858,392-560,,,,
Pseudo,859,296-408,520-560,,,
Pseudo,860,56-288,,,,
Pseudo,861,104-160,328-344,,,
Pseudo,862,312-552,,,,
Pseudo,863,464-560,,,,
Pseudo,864,280-536,,,,
Pseudo,865,304-560,,,,
Pseudo,866,88-136,256-472,,,
Pseudo,867,352-552,,,,
Pseudo,868,352-560,,,,
Pseudo,869,0-8,224-304,352-560,,
Pseudo,870,216-424,,,,
Pseudo,871,168-296,384-408,,,
Pseudo,872,376-560,,,,
Pseudo,873,288-424,,,,
Pseudo,874,24-48,360-472,,,
Pseudo,875,8-24,312-400,,,
Pseudo,876,56-72,144-352,376-384,504-520,
Pseudo,877,0-64,368-448,536-560,,
Pseudo,878,224-304,,,,
Pseudo,879,88-136,216-392,,,
Pseudo,880,24-136,384-560,,,
Pseudo,881,0-56,136-160,352-560,,
Pseudo,882,320-456,,,,
Pseudo,883,224-264,384-464,528-560,,
Pseudo,884,0-48,464-520,,,
Pseudo,885,336-448,520-544,,,
Pseudo,886,232-336,384-440,,,
Pseudo,887,208-520,,,,
Pseudo,888,64-80,296-496,,,
Pseudo,889,,,,,
Pseudo,890,248-448,,,,
Pseudo,891,168-440,,,,
Pseudo,892,64-120,248-296,376-440,,
Pseudo,893,264-408,,,,
Pseudo,894,368-440,,,,
Pseudo,895,72-160,280-416,,,
Pseudo,896,128-240,352-432,,,
Pseudo,897,112-512,,,,
Pseudo,898,264-384,,,,
Pseudo,899,288-328,416-536,,,
Pseudo,900,168-192,296-512,,,
Pseudo,901,64-200,408-480,,,
Pseudo,902,208-240,344-480,,,
Pseudo,903,256-464,,,,
Pseudo,904,224-440,528-544,,,
Pseudo,905,24-120,224-264,328-392,,
Pseudo,906,352-440,,,,
Pseudo,907,232-560,,,,
Pseudo,908,0-120,216-232,384-504,,
Pseudo,909,,,,,
Pseudo,910,192-224,368-488,,,
Pseudo,911,312-544,,,,
Pseudo,912,64-96,400-472,,,
Pseudo,913,120-152,304-560,,,
Pseudo,914,368-448,,,,
Pseudo,915,280-480,,,,
Pseudo,916,136-272,416-528,,,
Pseudo,917,136-200,344-560,,,
Pseudo,918,0-8,240-296,376-424,472-560,
Pseudo,919,376-400,,,,
Pseudo,920,136-200,344-424,,,
Pseudo,921,376-560,,,,
Pseudo,922,456-560,,,,
Pseudo,923,328-416,,,,
Pseudo,924,64-104,256-304,384-496,,
Pseudo,925,328-560,,,,
Pseudo,926,432-464,,,,
Pseudo,927,0-48,264-416,,,
Pseudo,928,24-88,128-136,416-544,,
Pseudo,929,144-184,328-456,,,
Pseudo,930,360-456,,,,
Pseudo,931,272-520,,,,
Pseudo,932,24-72,184-232,344-416,,
Pseudo,933,392-472,,,,
Pseudo,934,208-312,352-384,,,
Pseudo,935,360-552,,,,
Pseudo,936,400-472,,,,
Pseudo,937,200-408,,,,
Pseudo,938,0-16,240-496,,,
Pseudo,939,0-72,248-560,,,
Pseudo,940,200-312,392-520,,,
Pseudo,941,136-208,448-528,,,
Pseudo,942,0-32,264-504,,,
Pseudo,943,128-208,288-480,,,
Pseudo,944,0-8,40-104,376-464,512-560,
Pseudo,945,152-264,400-432,528-560,,
Pseudo,946,200-240,360-416,,,
Pseudo,947,328-448,,,,
Pseudo,948,240-424,,,,
Pseudo,949,336-440,,,,
Pseudo,950,0-16,392-560,,,
Pseudo,951,232-440,,,,
Pseudo,952,304-432,,,,
Pseudo,953,320-424,,,,
Pseudo,954,408-480,504-536,,,
Pseudo,955,48-240,,,,
Pseudo,956,400-504,,,,
Pseudo,957,8-40,248-296,368-472,536-560,
Pseudo,958,72-112,448-552,,,
Pseudo,959,248-488,,,,
Pseudo,960,184-344,,,,
Pseudo,961,8-88,256-472,,,
Pseudo,962,360-472,,,,
Pseudo,963,64-160,400-552,,,
Pseudo,964,280-456,,,,
Pseudo,965,312-424,,,,
Pseudo,966,256-472,,,,
Pseudo,967,72-152,256-296,,,
Pseudo,968,352-456,,,,
Pseudo,969,176-200,288-560,,,
Pseudo,970,320-488,,,,
Pseudo,971,64-120,208-408,,,
Pseudo,972,0-24,424-472,,,
Pseudo,973,,,,,
Pseudo,974,128-480,,,,
Pseudo,975,240-472,,,,
Pseudo,976,72-144,312-472,,,
Pseudo,977,344-448,,,,
Pseudo,978,344-440,,,,
Pseudo,979,152-208,248-448,,,
Pseudo,980,216-456,,,,
Pseudo,981,72-272,384-448,,,
Pseudo,982,192-320,408-416,,,
Pseudo,983,368-480,,,,
Pseudo,984,264-320,,,,
Pseudo,985,0-8,376-488,,,
Pseudo,986,360-440,,,,
Pseudo,987,376-432,,,,
Pseudo,988,376-440,,,,
Pseudo,989,344-480,,,,
Pseudo,990,496-560,,,,
Pseudo,991,176-200,336-560,,,
Pseudo,992,448-536,,,,
Pseudo,993,312-360,,,,
Pseudo,994,248-448,,,,
Pseudo,995,56-96,280-344,,,
Pseudo,996,248-520,,,,
Pseudo,997,232-280,376-472,,,
Pseudo,998,0-208,272-520,,,
Pseudo,999,368-544,,,,
Pseudo,1000,328-440,,,,
Pseudo,1001,0-208,400-464,,,
Pseudo,1002,216-456,,,,
Pseudo,1003,32-136,256-376,448-544,,
Pseudo,1004,56-168,,,,
Pseudo,1005,128-200,344-552,,,
Pseudo,1006,400-560,,,,
Pseudo,1007,368-528,,,,
Pseudo,1008,408-520,,,,
Pseudo,1009,24-88,272-552,,,
Pseudo,1010,224-440,,,,
Pseudo,1011,0-32,384-520,,,
Pseudo,1012,312-408,,,,
Pseudo,1013,0-16,120-288,344-400,472-560,
Pseudo,1014,288-456,,,,
Pseudo,1015,56-96,184-224,344-480,,
Pseudo,1016,360-456,,,,
Pseudo,1017,176-224,464-504,,,
Pseudo,1018,232-320,,,,
Pseudo,1019,80-168,288-472,,,
Pseudo,1020,320-432,,,,
Pseudo,1021,120-152,328-512,,,
Pseudo,1022,88-296,360-560,,,
Pseudo,1023,0-32,240-496,,,
Pseudo,1024,0-176,,,,
Pseudo,1025,272-448,,,,
Pseudo,1026,96-208,328-552,,,
Pseudo,1027,0-160,336-560,,,
Pseudo,1028,32-480,,,,
Pseudo,1029,264-272,464-560,,,
Pseudo,1030,0-296,376-552,,,
Pseudo,1031,168-176,336-392,504-544,,
Pseudo,1032,0-120,256-440,,,
Pseudo,1033,168-320,472-560,,,
Pseudo,1034,0-224,,,,
Pseudo,1035,216-344,440-464,,,
Pseudo,1036,176-272,376-448,,,
Pseudo,1037,256-432,,,,
Pseudo,1038,0-64,192-344,520-560,,
Pseudo,1039,280-424,,,,
Pseudo,1040,0-48,144-472,,,
Pseudo,1041,8-40,208-528,,,
Pseudo,1042,16-48,408-544,,,
Pseudo,1043,96-280,360-416,520-560,,
Pseudo,1044,48-88,176-464,,,
Pseudo,1045,328-464,528-560,,,
Pseudo,1046,0-40,136-184,288-552,,
Pseudo,1047,328-472,,,,
Pseudo,1048,168-224,360-560,,,
Pseudo,1049,64-120,352-416,,,
Pseudo,1050,272-392,,,,
Pseudo,1051,8-160,248-288,,,
Pseudo,1052,120-144,528-560,,,
Pseudo,1053,16-72,184-240,344-432,,
Pseudo,1054,0-64,128-192,312-440,,
Pseudo,1055,56-128,352-560,,,
Pseudo,1056,0-48,120-376,,,
Pseudo,1057,0-16,184-488,,,
Pseudo,1058,80-88,208-272,520-560,,
Pseudo,1059,80-112,304-328,456-528,,
Pseudo,1060,288-496,,,,
Pseudo,1061,48-72,248-296,488-560,,
Pseudo,1062,288-328,424-480,,,
Pseudo,1063,0-16,336-456,,,
Pseudo,1064,120-144,336-472,,,
Pseudo,1065,304-440,,,,
Pseudo,1066,272-304,368-400,472-496,,
Pseudo,1067,0-24,176-216,288-560,,
Pseudo,1068,8-160,360-448,536-560,,
Pseudo,1069,136-184,368-448,,,
Pseudo,1070,240-400,,,,
Pseudo,1071,392-512,,,,
Pseudo,1072,200-232,328-376,,,
Pseudo,1073,0-48,184-264,448-560,,
Pseudo,1074,0-64,96-192,272-440,,
Pseudo,1075,344-552,,,,
Pseudo,1076,160-368,,,,
Pseudo,1077,320-560,,,,
Pseudo,1078,184-232,400-560,,,
Pseudo,1079,272-560,,,,
Pseudo,1080,120-168,328-456,,,
Pseudo,1081,0-104,336-368,,,
Pseudo,1082,0-8,248-272,496-536,,
Pseudo,1083,336-432,,,,
Pseudo,1084,280-440,,,,
Pseudo,1085,64-104,328-552,,,
Pseudo,1086,0-48,136-264,344-416,,
Pseudo,1087,272-504,,,,
Pseudo,1088,256-456,,,,
Pseudo,1089,360-536,,,,
Pseudo,1090,272-400,,,,
Pseudo,1091,352-400,480-560,,,
Pseudo,1092,288-360,520-560,,,
Pseudo,1093,0-560,,,,
Pseudo,1094,112-184,288-472,,,
Pseudo,1095,336-536,,,,
Pseudo,1096,472-544,,,,
Pseudo,1097,304-320,336-424,,,
Pseudo,1098,192-448,536-560,,,
Pseudo,1099,280-512,,,,
Pseudo,1100,16-88,248-560,,,
Pseudo,1101,416-440,512-560,,,
Pseudo,1102,400-480,512-544,,,
Pseudo,1103,328-408,528-544,,,
Pseudo,1104,144-152,336-416,,,
Pseudo,1105,0-464,,,,
Pseudo,1106,88-200,,,,
Pseudo,1107,296-536,,,,
Pseudo,1108,24-560,,,,
Pseudo,1109,344-384,448-544,,,
Pseudo,1110,216-224,328-440,,,
Pseudo,1111,0-40,360-432,,,
Pseudo,1112,144-232,320-408,,,
Pseudo,1113,368-464,,,,
Pseudo,1114,328-480,,,,
Pseudo,1115,304-448,,,,
Pseudo,1116,240-424,,,,
Pseudo,1117,96-216,344-440,,,
Pseudo,1118,224-552,,,,
Pseudo,1119,344-472,,,,
Pseudo,1120,0-96,312-440,,,
Pseudo,1121,0-8,200-272,368-560,,
Pseudo,1122,376-488,,,,
Pseudo,1123,216-560,,,,
Pseudo,1124,40-64,136-272,360-496,,
Pseudo,1125,0-56,176-208,336-400,,
Pseudo,1126,136-520,,,,
Pseudo,1127,296-480,,,,
Pseudo,1128,0-72,152-184,280-344,432-472,536-560
Pseudo,1129,80-120,256-560,,,
Pseudo,1130,0-176,320-560,,,
Pseudo,1131,200-504,,,,
Pseudo,1132,320-432,,,,
Pseudo,1133,440-560,,,,
Pseudo,1134,248-296,384-416,,,
Pseudo,1135,200-232,360-432,512-560,,
Pseudo,1136,88-160,352-536,,,
Pseudo,1137,0-16,232-496,,,
Pseudo,1138,400-440,,,,
Pseudo,1139,0-8,248-456,,,
Pseudo,1140,32-560,,,,
Pseudo,1141,112-176,264-296,456-536,,
Pseudo,1142,0-88,208-312,,,
Pseudo,1143,232-424,,,,
Pseudo,1144,296-336,472-536,,,
Pseudo,1145,376-432,,,,
Pseudo,1146,320-384,,,,
Pseudo,1147,0-24,144-464,,,
Pseudo,1148,120-240,,,,
Pseudo,1149,216-248,360-552,,,
Pseudo,1150,232-368,,,,
Pseudo,1151,272-440,,,,
Pseudo,1152,200-256,352-392,472-504,,
Pseudo,1153,16-200,336-528,,,
Pseudo,1154,400-456,,,,
Pseudo,1155,200-504,,,,
Pseudo,1156,344-560,,,,
Pseudo,1157,496-560,,,,
Pseudo,1158,328-512,,,,
Pseudo,1159,288-416,,,,
Pseudo,1160,376-456,,,,
Pseudo,1161,320-456,,,,
Pseudo,1162,80-112,232-336,472-496,,
Pseudo,1163,296-424,,,,
Pseudo,1164,376-408,,,,
Pseudo,1165,200-512,,,,
Pseudo,1166,,,,,
Pseudo,1167,304-416,,,,
Pseudo,1168,232-520,,,,
Pseudo,1169,328-520,,,,
Pseudo,1170,304-432,,,,
Pseudo,1171,328-432,,,,
Pseudo,1172,40-232,328-536,,,
Pseudo,1173,88-232,296-520,,,
Pseudo,1174,16-256,320-560,,,
Pseudo,1175,104-144,264-432,,,
Pseudo,1176,272-560,,,,
Pseudo,1177,280-432,,,,
Pseudo,1178,408-560,,,,
Pseudo,1179,256-464,,,,
Pseudo,1180,224-232,384-560,,,
Pseudo,1181,312-440,,,,
Pseudo,1182,8-32,200-264,416-536,,
Pseudo,1183,216-320,,,,
Pseudo,1184,288-440,,,,
Pseudo,1185,368-464,,,,
Pseudo,1186,352-416,512-560,,,
Pseudo,1187,192-464,,,,
Pseudo,1188,360-448,,,,
Pseudo,1189,0-144,352-528,,,
Pseudo,1190,168-176,272-560,,,
Pseudo,1191,64-128,320-352,496-560,,
Pseudo,1192,104-256,424-544,,,
Pseudo,1193,8-24,240-280,336-496,,
Pseudo,1194,24-320,384-456,,,
Pseudo,1195,344-432,,,,
Pseudo,1196,384-432,496-560,,,
Pseudo,1197,160-208,296-328,392-432,,
Pseudo,1198,8-16,280-560,,,
Pseudo,1199,56-104,408-560,,,
Pseudo,1200,272-408,456-472,,,
Pseudo,1201,400-472,,,,
Pseudo,1202,112-240,384-456,,,
Pseudo,1203,328-448,,,,
Pseudo,1204,168-208,400-496,,,
Pseudo,1205,224-432,,,,
Pseudo,1206,48-168,216-256,336-512,,
Pseudo,1207,304-424,,,,
Pseudo,1208,344-432,,,,
Pseudo,1209,344-440,,,,
Pseudo,1210,120-464,,,,
Pseudo,1211,160-280,392-480,,,
Pseudo,1212,176-200,408-560,,,
Pseudo,1213,112-152,528-560,,,
Pseudo,1214,0-24,296-472,,,
Pseudo,1215,280-408,,,,
Pseudo,1216,56-168,368-544,,,
Pseudo,1217,312-448,,,,
Pseudo,1218,48-96,376-424,528-560,,
Pseudo,1219,144-176,368-552,,,
Pseudo,1220,0-32,128-224,416-504,,
Pseudo,1221,272-544,,,,
Pseudo,1222,168-208,368-536,,,
Pseudo,1223,160-560,,,,
Pseudo,1224,128-144,344-488,,,
Pseudo,1225,288-480,,,,
Pseudo,1226,256-328,,,,
Pseudo,1227,184-216,400-448,,,
Pseudo,1228,224-248,360-432,,,
Pseudo,1229,248-304,392-544,,,
Pseudo,1230,240-560,,,,
Pseudo,1231,280-440,,,,
Pseudo,1232,168-232,280-328,408-416,,
Pseudo,1233,8-72,216-264,496-552,,
Pseudo,1234,0-80,416-560,,,
Pseudo,1235,320-432,,,,
Pseudo,1236,232-256,392-560,,,
Pseudo,1237,464-536,,,,
Pseudo,1238,400-560,,,,
Pseudo,1239,224-264,360-432,,,
Pseudo,1240,0-96,200-224,384-496,,
Pseudo,1241,72-408,,,,
Pseudo,1242,280-304,392-440,,,
Pseudo,1243,200-248,384-480,,,
Pseudo,1244,40-72,384-528,,,
Pseudo,1245,168-312,,,,
Pseudo,1246,288-464,,,,
Pseudo,1247,48-72,344-416,488-560,,
Pseudo,1248,0-80,152-368,,,
Pseudo,1249,0-128,288-448,,,
Pseudo,1250,360-520,,,,
Pseudo,1251,216-240,360-480,,,
Pseudo,1252,384-520,,,,
Pseudo,1253,0-80,184-288,384-544,,
Pseudo,1254,0-48,128-400,,,
Pseudo,1255,0-80,360-440,,,
Pseudo,1256,8-104,328-432,,,
Pseudo,1257,408-480,,,,
Pseudo,1258,0-80,,,,
Pseudo,1259,352-480,,,,
Pseudo,1260,0-48,112-336,432-504,,
Pseudo,1261,0-32,184-248,368-472,,
Pseudo,1262,304-544,,,,
Pseudo,1263,0-64,344-456,,,
Pseudo,1264,344-448,,,,
Pseudo,1265,208-256,360-504,,,
Pseudo,1266,328-432,,,,
Pseudo,1267,360-512,,,,
Pseudo,1268,320-424,,,,
Pseudo,1269,312-480,,,,
Pseudo,1270,320-512,,,,
Pseudo,1271,0-56,296-544,,,
Pseudo,1272,152-416,,,,
Pseudo,1273,184-464,,,,
Pseudo,1274,0-8,168-224,312-392,496-560,
Pseudo,1275,384-560,,,,
Pseudo,1276,144-160,,,,
Pseudo,1277,0-8,128-296,408-512,,
Pseudo,1278,88-160,432-512,,,
Pseudo,1279,0-160,352-560,,,
Pseudo,1280,0-144,328-544,,,
Pseudo,1281,312-560,,,,
Pseudo,1282,,,,,
Pseudo,1283,0-40,256-432,,,
Pseudo,1284,304-536,,,,
Pseudo,1285,304-376,472-552,,,
Pseudo,1286,0-104,224-280,440-480,,
Pseudo,1287,200-424,,,,
Pseudo,1288,168-408,,,,
Pseudo,1289,104-152,,,,
Pseudo,1290,72-88,320-400,,,
Pseudo,1291,120-176,264-472,,,
Pseudo,1292,0-32,352-424,,,
Pseudo,1293,56-160,272-536,,,
Pseudo,1294,88-144,328-360,,,
Pseudo,1295,0-24,112-168,352-448,,
Pseudo,1296,368-424,,,,
Pseudo,1297,240-248,392-432,,,
Pseudo,1298,352-536,,,,
Pseudo,1299,0-8,208-520,,,
Pseudo,1300,,,,,
Pseudo,1301,408-440,,,,
Pseudo,1302,0-176,328-552,,,
Pseudo,1303,320-480,,,,
Pseudo,1304,312-472,,,,
Pseudo,1305,296-544,,,,
Pseudo,1306,0-24,192-560,,,
Pseudo,1307,128-136,352-560,,,
Pseudo,1308,0-16,208-312,528-536,,
Pseudo,1309,192-256,312-560,,,
Pseudo,1310,280-560,,,,
Pseudo,1311,56-104,296-520,,,
Pseudo,1312,312-408,,,,
Pseudo,1313,128-248,384-536,,,
Pseudo,1314,0-120,384-544,,,
Pseudo,1315,0-16,168-232,376-440,,
Pseudo,1316,368-512,,,,
Pseudo,1317,320-560,,,,
Pseudo,1318,112-424,,,,
Pseudo,1319,400-496,,,,
Pseudo,1320,0-280,,,,
Pseudo,1321,40-512,,,,
Pseudo,1322,216-240,368-400,,,
Pseudo,1323,8-48,352-560,,,
Pseudo,1324,168-440,,,,
Pseudo,1325,232-320,360-552,,,
Pseudo,1326,328-496,,,,
Pseudo,1327,256-560,,,,
Pseudo,1328,80-192,288-544,,,
Pseudo,1329,264-328,408-416,,,
Pseudo,1330,120-152,320-520,,,
Pseudo,1331,0-80,160-560,,,
Pseudo,1332,192-472,,,,
Pseudo,1333,304-560,,,,
Pseudo,1334,0-56,360-560,,,
Pseudo,1335,280-296,400-448,,,
Pseudo,1336,136-176,336-536,,,
Pseudo,1337,240-536,,,,
Pseudo,1338,0-24,368-464,,,
Pseudo,1339,8-72,248-552,,,
Pseudo,1340,464-472,,,,
Pseudo,1341,24-80,224-464,,,
Pseudo,1342,16-56,200-432,,,
Pseudo,1343,0-40,264-280,400-536,,
Pseudo,1344,296-400,,,,
Pseudo,1345,320-480,,,,
Pseudo,1346,376-536,,,,
Pseudo,1347,536-560,,,,
Pseudo,1348,88-368,528-544,,,
Pseudo,1349,0-192,248-552,,,
Pseudo,1350,368-560,,,,
Pseudo,1351,184-448,,,,
Pseudo,1352,336-384,,,,
Pseudo,1353,0-16,288-480,,,
Pseudo,1354,16-24,216-432,,,
Pseudo,1355,80-104,192-464,,,
Pseudo,1356,360-440,,,,
Pseudo,1357,80-296,536-560,,,
Pseudo,1358,0-160,360-504,,,
Pseudo,1359,360-536,,,,
Pseudo,1360,296-400,,,,
Pseudo,1361,384-440,,,,
Pseudo,1362,0-120,208-512,,,
Pseudo,1363,24-112,240-320,384-472,,
Pseudo,1364,376-560,,,,
Pseudo,1365,360-560,,,,
Pseudo,1366,72-344,,,,
Pseudo,1367,176-272,336-440,496-552,,
Pseudo,1368,160-224,384-456,,,
Pseudo,1369,328-336,432-440,,,
Pseudo,1370,160-312,408-424,,,
Pseudo,1371,440-560,,,,
Pseudo,1372,320-432,,,,
Pseudo,1373,240-432,,,,
Pseudo,1374,280-440,,,,
Pseudo,1375,24-80,376-408,512-560,,
Pseudo,1376,24-264,328-448,,,
Pseudo,1377,0-40,,,,
Pseudo,1378,0-40,136-408,,,
Pseudo,1379,400-488,,,,
Pseudo,1380,16-24,88-184,256-504,,
Pseudo,1381,256-560,,,,
Pseudo,1382,96-136,264-560,,,
Pseudo,1383,8-32,408-432,,,
Pseudo,1384,288-488,,,,
Pseudo,1385,336-400,,,,
Pseudo,1386,376-432,,,,
Pseudo,1387,120-288,360-496,,,
Pseudo,1388,136-192,336-432,,,
Pseudo,1389,312-424,,,,
Pseudo,1390,0-8,416-560,,,
Pseudo,1391,320-448,,,,
Pseudo,1392,352-456,536-560,,,
Pseudo,1393,352-424,,,,
Pseudo,1394,184-488,,,,
Pseudo,1395,304-416,,,,
Pseudo,1396,304-560,,,,
Pseudo,1397,328-560,,,,
Pseudo,1398,72-152,200-272,360-488,,
Pseudo,1399,312-440,,,,
Pseudo,1400,40-168,288-328,,,
Pseudo,1401,0-16,104-128,448-520,,
Pseudo,1402,360-560,,,,
Pseudo,1403,64-192,312-352,440-472,,
Pseudo,1404,296-488,,,,
Pseudo,1405,320-440,,,,
Pseudo,1406,272-424,,,,
Pseudo,1407,368-504,,,,
Pseudo,1408,368-528,,,,
Pseudo,1409,232-296,376-464,,,
Pseudo,1410,0-8,304-448,,,
Pseudo,1411,136-192,264-280,,,
Pseudo,1412,344-400,,,,
Pseudo,1413,352-464,,,,
Pseudo,1414,88-136,312-440,,,
Pseudo,1415,440-520,,,,
Pseudo,1416,344-464,,,,
Pseudo,1417,288-408,,,,
Pseudo,1418,360-432,,,,
Pseudo,1419,0-232,312-336,408-480,496-528,
Pseudo,1420,328-376,,,,
Pseudo,1421,320-472,,,,
Pseudo,1422,152-192,456-560,,,
Pseudo,1423,0-64,368-400,,,
Pseudo,1424,0-40,200-224,384-440,528-552,
Pseudo,1425,48-544,,,,
Pseudo,1426,80-136,368-552,,,
Pseudo,1427,288-504,,,,
Pseudo,1428,400-560,,,,
Pseudo,1429,272-464,,,,
Pseudo,1430,320-544,,,,
Pseudo,1431,256-440,,,,
Pseudo,1432,112-328,456-560,,,
Pseudo,1433,136-400,,,,
Pseudo,1434,288-384,488-528,,,
Pseudo,1435,40-72,400-560,,,
Pseudo,1436,88-344,,,,
Pseudo,1437,224-248,392-560,,,
Pseudo,1438,336-536,,,,
Pseudo,1439,440-560,,,,
Pseudo,1440,216-352,,,,
Pseudo,1441,0-112,392-480,,,
Pseudo,1442,232-328,448-480,,,
Pseudo,1443,232-448,520-560,,,
Pseudo,1444,360-384,,,,
Pseudo,1445,448-480,,,,
Pseudo,1446,208-240,432-472,,,
Pseudo,1447,304-448,,,,
Pseudo,1448,160-256,336-480,,,
Pseudo,1449,392-440,,,,
Pseudo,1450,344-560,,,,
Pseudo,1451,200-256,376-472,,,
Pseudo,1452,168-448,,,,
Pseudo,1453,0-72,232-496,,,
Pseudo,1454,152-176,272-520,,,
Pseudo,1455,0-40,216-496,,,
Pseudo,1456,376-488,,,,
Pseudo,1457,192-448,,,,
Pseudo,1458,128-200,296-328,416-560,,
Pseudo,1459,160-216,296-536,,,
Pseudo,1460,248-288,520-560,,,
Pseudo,1461,256-496,,,,
Pseudo,1462,304-360,440-504,,,
Pseudo,1463,344-464,,,,
Pseudo,1464,88-120,488-560,,,
Pseudo,1465,0-368,480-552,,,
Pseudo,1466,128-504,,,,
Pseudo,1467,336-448,,,,
Pseudo,1468,336-480,,,,
Pseudo,1469,200-560,,,,
Pseudo,1470,328-424,,,,
Pseudo,1471,160-224,408-448,,,
Pseudo,1472,312-448,,,,
Pseudo,1473,248-304,432-560,,,
Pseudo,1474,0-216,408-552,,,
Pseudo,1475,32-72,176-224,352-440,,
Pseudo,1476,328-472,,,,
Pseudo,1477,320-528,,,,
Pseudo,1478,256-560,,,,
Pseudo,1479,24-136,336-560,,,
Pseudo,1480,288-488,,,,
Pseudo,1481,448-480,,,,
Pseudo,1482,344-560,,,,
Pseudo,1483,240-312,392-472,,,
Pseudo,1484,336-504,,,,
Pseudo,1485,288-360,416-456,,,
Pseudo,1486,352-560,,,,
Pseudo,1487,296-408,496-560,,,
Pseudo,1488,536-560,,,,
Pseudo,1489,88-128,440-480,,,
Pseudo,1490,0-24,128-240,352-464,,
Pseudo,1491,152-392,456-560,,,
Pseudo,1492,104-144,480-560,,,
Pseudo,1493,248-464,,,,
Pseudo,1494,184-472,,,,
Pseudo,1495,0-64,256-328,400-512,,
Pseudo,1496,360-496,,,,
Pseudo,1497,368-560,,,,
Pseudo,1498,144-440,,,,
Pseudo,1499,16-96,216-240,344-448,,
Pseudo,1500,400-456,,,,
Pseudo,1501,0-128,360-552,,,
Pseudo,1502,368-536,,,,
Pseudo,1503,224-320,400-440,,,
Pseudo,1504,96-296,,,,
Pseudo,1505,176-400,,,,
Pseudo,1506,80-104,224-264,352-400,,
Pseudo,1507,40-88,360-400,,,
Pseudo,1508,88-160,320-560,,,
Pseudo,1509,64-160,520-560,,,
Pseudo,1510,328-400,,,,
Pseudo,1511,0-312,408-552,,,
Pseudo,1512,64-160,312-440,,,
